region,routing_region,puuid
oc1,sea,CKRs9Xc8okLwDmXCEJ6zJaawhVCkt2MBbcDWIq6c8257YORRVL2Sn5I1JrDDLJjD7rmdN28IkB_NPg
oc1,sea,-aXj5Gff-JbxXMBNlX2-H7fGZMa51uFVYnH55bsOpTdXHTk8sfrzLD0ot8YOW0OwkszXMUnrUHGoxw
oc1,sea,ZhKbQWj432L06qYWsamWC2s0F3ZEjsRFGoAIXteKGZ3MxWAK_1beXiZSgcdZShBfe252BmRMaht8rA
oc1,sea,N6ezZtIUr6t_W_gCNzTuHsHp1x_VryeDobANZJkbOmODzaaKylsTl2M-ZePIM3cKTFZjpj5YoeaXrA
oc1,sea,TqZ7IBxq9x7uRYv99Ox0DGwyznRI-NnAL3MJLLWf9pcp6i1wPHGXqH7hky2KFblCopgToLd1lfUPgQ
oc1,sea,A_0KKveQwuT2kckudkcZkKSvg2AqrKVSG3GAS464HZl4o_CtLDpJ9CpFVCGnI0hZQNiSjbvAjUgzdA
oc1,sea,NMkxtGlxj0xHdBTpV5DbaLua9QYSkefz-TluqP5XBmn7Q0tUGeoxmolF7KgjgPLyJdlKEB4SzLgOcA
oc1,sea,OZjlkpkrqgGHHGoxNboa7oM4ANuk2hM_z-BQTU8WaX62w11y5ZSzJNRN3Inv1rCBg5cFEekbAZtGcA
oc1,sea,Rkwc-_W2qkRtj9ykS25eJU0FNhnOeBI1XTENtzlNpfXZrUB2ced-1eih_SpnYcCObrfLkBC6FeDzAg
oc1,sea,V0CCAIwAV0z8E2_9YtYpQWf90bI6H42mVrZ_mVP57J_fKJ5a6rbx5iPdyYvK3ryPyKyW2_kr-WfsVQ
